City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Weather,Wind Speed
466,Zamardi,8,NE,2021-06-01 02:10:05,73,46.8849,17.9537,49.95,clear sky,1.99
467,Bonavista,100,NE,2021-06-01 02:10:05,82,48.6499,-53.1147,44.55,overcast clouds,16.37
468,Ashqelon,0,NE,2021-06-01 02:10:06,74,31.6693,34.5715,71.82,clear sky,0.16
469,Lahij,16,NE,2021-06-01 02:10:06,62,13.1667,44.5833,81.68,few clouds,8.21
470,Sakakah,17,NE,2021-06-01 02:06:29,14,29.9697,40.2064,83.84,few clouds,10.2
471,Inuvik,100,NE,2021-06-01 02:10:06,50,68.3499,-133.7218,43.57,overcast clouds,10.49
472,Ixtapa,100,NE,2021-06-01 02:10:06,67,20.7,-105.2,82.22,overcast clouds,1.01
473,Fort-Shevchenko,0,NE,2021-06-01 02:10:07,78,44.5086,50.263,69.1,clear sky,5.48
474,Goderich,100,NE,2021-06-01 02:10:07,79,43.7501,-81.7165,61.92,overcast clouds,9.37
475,Grand Gaube,4,NE,2021-06-01 02:10:07,80,-20.0064,57.6608,70.38,clear sky,4.0
476,Kishi,57,NE,2021-06-01 02:10:07,88,9.0833,3.85,74.57,broken clouds,11.61
477,Igrim,3,NE,2021-06-01 02:10:08,52,63.1906,64.4162,45.95,clear sky,9.78
478,Alugan,100,NE,2021-06-01 02:10:08,86,12.2188,125.4808,83.12,overcast clouds,15.08
479,Hirara,92,NE,2021-06-01 02:10:08,85,24.8,125.2833,80.17,overcast clouds,13.94
480,Mount Isa,91,NE,2021-06-01 02:10:08,41,-20.7333,139.5,80.37,overcast clouds,12.66
481,Cartagena Del Chaira,96,NE,2021-06-01 02:05:49,99,1.3349,-74.8429,70.86,overcast clouds,1.21
482,Mahon,0,NE,2021-06-01 02:10:09,94,39.8885,4.2658,64.96,clear sky,5.75
483,Coihaique,0,NE,2021-06-01 02:10:09,54,-45.5752,-72.0662,53.55,clear sky,5.75
484,Vestmannaeyjar,85,NE,2021-06-01 02:10:09,84,63.4427,-20.2734,45.14,overcast clouds,18.5
485,Hwange,95,NE,2021-06-01 02:10:09,58,-18.3693,26.5019,55.8,overcast clouds,2.13
486,Moosomin,100,NE,2021-06-01 02:06:24,50,50.1333,-101.6677,62.24,overcast clouds,8.77
487,General Pico,100,NE,2021-06-01 02:10:10,59,-35.6566,-63.7568,56.34,overcast clouds,10.07
488,Zlobin,20,NE,2021-06-01 02:10:10,59,45.2924,14.6541,52.9,few clouds,5.28
489,Cabedelo,22,NE,2021-06-01 02:10:10,83,-6.9811,-34.8339,75.87,few clouds,10.89
490,Byron Bay,70,NE,2021-06-01 02:10:10,65,-28.65,153.6167,74.05,broken clouds,5.14
491,Nanfeng,100,NE,2021-06-01 02:10:10,94,23.7434,111.7959,79.03,moderate rain,1.81
492,Piet Retief,100,NE,2021-06-01 02:10:11,96,-27.0071,30.8132,45.7,overcast clouds,2.86
493,Opuwo,0,NE,2021-06-01 02:10:11,28,-18.0607,13.84,58.6,clear sky,6.22
494,Tarakan,20,NE,2021-06-01 02:08:19,74,3.3,117.6333,87.3,few clouds,4.61
495,Sola,100,NE,2021-06-01 02:10:11,77,-13.8833,167.55,79.36,overcast clouds,14.58
496,Zhezkazgan,5,NE,2021-06-01 02:10:12,44,47.8043,67.7144,74.62,clear sky,5.73
497,Atamanovka,100,NE,2021-06-01 02:10:12,91,51.93,113.63,48.63,light rain,8.23
498,Gizo,88,NE,2021-06-01 02:10:12,82,-8.103,156.8419,82.51,light rain,21.36
499,Niamey,19,NE,2021-06-01 02:10:12,19,13.5137,2.1098,92.84,few clouds,5.23
500,Guerrero Negro,0,NE,2021-06-01 02:10:13,73,27.9769,-114.0611,62.89,clear sky,14.56
501,Luganville,89,NE,2021-06-01 02:10:13,75,-15.5333,167.1667,79.02,overcast clouds,11.48
502,Svetlyy,82,NE,2021-06-01 02:10:13,77,54.675,20.1347,50.05,broken clouds,7.92
503,Toropets,16,NE,2021-06-01 02:10:13,71,56.4978,31.6353,39.52,few clouds,0.89
504,Kindu,76,NE,2021-06-01 02:10:13,83,-2.95,25.95,70.45,broken clouds,2.53
505,Assai,27,NE,2021-06-01 02:10:14,94,-23.3733,-50.8414,62.46,scattered clouds,2.17
506,Kropachevo,92,NE,2021-06-01 02:10:14,86,55.0112,57.9896,51.01,overcast clouds,2.62
507,Yurla,64,NE,2021-06-01 02:10:14,61,59.3259,54.3223,43.14,broken clouds,1.39
508,Antanifotsy,37,NE,2021-06-01 02:10:14,98,-19.65,47.3167,52.09,scattered clouds,1.12
509,Kursk,0,NE,2021-06-01 02:10:15,93,51.7303,36.1939,40.75,clear sky,6.71
510,Atar,30,NE,2021-06-01 02:10:15,37,20.5169,-13.0499,86.83,scattered clouds,5.99
511,Bonito,50,NE,2021-06-01 02:10:15,93,-21.1211,-56.4819,64.92,scattered clouds,2.8
512,Havre-Saint-Pierre,90,NE,2021-06-01 02:10:15,100,50.2334,-63.5986,43.16,overcast clouds,0.0
513,Paliambela,0,NE,2021-06-01 02:10:15,64,40.5114,22.5033,61.5,clear sky,3.74
514,Tezu,100,NE,2021-06-01 02:10:16,96,27.9167,96.1667,74.75,overcast clouds,1.52
515,Plock,100,NE,2021-06-01 02:10:16,87,52.5468,19.7064,46.36,overcast clouds,1.74
516,Nara,12,NE,2021-06-01 02:10:16,32,34.6851,135.8049,80.98,few clouds,1.63
517,Bouna,100,NE,2021-06-01 02:10:16,93,9.2667,-3.0,70.95,light rain,3.67
518,Kushima,7,NE,2021-06-01 02:10:17,59,31.4583,131.2333,78.15,clear sky,9.8
519,Palora,96,NE,2021-06-01 02:10:17,98,-1.7,-77.9333,65.14,overcast clouds,1.77
520,Kortkeros,7,NE,2021-06-01 02:10:17,52,61.8106,51.5806,37.4,clear sky,6.6
521,La Plata,100,NE,2021-06-01 02:10:17,68,-34.9215,-57.9545,63.0,moderate rain,7.34
522,Chitipa,80,NE,2021-06-01 02:10:18,82,-9.7024,33.2697,61.21,broken clouds,8.08
523,Paredon,68,NE,2021-06-01 02:10:18,71,16.0333,-93.8667,84.51,broken clouds,3.69
524,Athabasca,63,NE,2021-06-01 02:09:10,58,54.7169,-113.2854,69.55,broken clouds,1.92
525,Hellvik,40,NE,2021-06-01 02:10:18,85,59.9156,5.781,52.77,scattered clouds,0.94
526,Ihosy,96,NE,2021-06-01 02:10:18,91,-22.4,46.1167,61.38,overcast clouds,6.67
527,Coquimbo,0,NE,2021-06-01 02:10:18,82,-29.9533,-71.3436,56.93,clear sky,5.19
528,Port Said,0,NE,2021-06-01 02:10:19,83,31.2565,32.2841,73.38,clear sky,6.91
529,Dunedin,48,NE,2021-06-01 02:10:19,58,-45.8742,170.5036,52.81,scattered clouds,5.01
530,Ilhabela,94,NE,2021-06-01 02:10:19,91,-23.7781,-45.3581,68.99,overcast clouds,5.91
531,Punta De Bombon,100,NE,2021-06-01 02:10:19,87,-17.1717,-71.7931,63.99,overcast clouds,5.75
532,Independencia,59,NE,2021-06-01 02:10:20,60,-5.3964,-40.3086,77.22,broken clouds,5.61
533,Salalah,40,NE,2021-06-01 02:10:20,89,17.0151,54.0924,82.49,scattered clouds,4.61
534,Tiznit,1,NE,2021-06-01 02:10:20,75,29.5833,-9.5,62.37,clear sky,0.87
535,Altus,75,NE,2021-06-01 02:10:20,79,34.6381,-99.334,69.31,broken clouds,12.66
536,Mahanoro,3,NE,2021-06-01 02:10:21,94,-19.9,48.8,68.88,clear sky,6.11
537,Shakawe,55,NE,2021-06-01 02:10:21,37,-18.3667,21.85,52.27,broken clouds,1.23
538,Vaitape,58,NE,2021-06-01 02:10:21,67,-16.5167,-151.75,78.42,broken clouds,13.53
539,Karasjok,91,NE,2021-06-01 02:10:21,79,69.4719,25.5112,46.51,overcast clouds,7.83
540,Diamantino,75,NE,2021-06-01 02:10:21,75,-14.4086,-56.4461,71.04,broken clouds,3.22
541,Lompoc,90,NE,2021-06-01 02:06:31,94,34.6391,-120.4579,75.78,overcast clouds,3.18
542,Mocuba,84,NE,2021-06-01 02:10:22,96,-16.8392,36.9856,63.48,broken clouds,1.05
543,Chifeng,0,NE,2021-06-01 02:10:22,22,42.2683,118.9636,65.75,clear sky,9.75
544,Harlingen,1,NE,2021-06-01 02:10:22,77,26.1906,-97.6961,83.34,clear sky,9.22
545,Talara,83,NE,2021-06-01 02:10:23,82,-4.5772,-81.2719,69.6,broken clouds,17.09
546,Cedartown,47,NE,2021-06-01 02:10:23,83,34.0537,-85.255,69.58,scattered clouds,4.18
547,Benemerito De Las Americas,60,NE,2021-06-01 02:10:23,71,16.5167,-90.6439,80.67,broken clouds,4.34
548,Laguna De Perlas,16,NE,2021-06-01 02:10:23,81,12.3429,-83.6712,79.27,few clouds,9.66
549,Kangaatsiaq,80,NE,2021-06-01 02:10:23,90,68.3065,-53.4641,32.79,broken clouds,6.49
550,Namangan,37,NE,2021-06-01 02:10:24,41,40.9983,71.6726,75.65,scattered clouds,9.22
551,Dire,100,NE,2021-06-01 02:10:24,70,12.2833,-10.9667,80.19,overcast clouds,2.26
552,Bonfim,100,NE,2021-06-01 02:10:24,89,3.0833,-59.95,76.77,overcast clouds,3.22
553,Tumsar,48,NE,2021-06-01 02:08:09,32,21.3833,79.7333,94.35,scattered clouds,4.16
554,Iki-Burul,12,NE,2021-06-01 02:10:24,66,45.8208,44.6472,61.14,few clouds,7.02
555,Pishin,0,NE,2021-06-01 02:10:25,11,30.5803,66.9961,77.18,clear sky,5.28
556,Port-Gentil,100,NE,2021-06-01 02:10:25,80,-0.7193,8.7815,79.0,overcast clouds,13.18
557,Clearwater,1,NE,2021-06-01 02:07:00,63,27.9659,-82.8001,83.91,clear sky,8.01
558,Ust-Shonosha,52,NE,2021-06-01 02:10:25,69,61.1531,41.343,42.66,broken clouds,3.6
559,Umm Lajj,77,NE,2021-06-01 02:10:25,32,25.0213,37.2685,89.13,broken clouds,7.36
560,Ordynskoye,34,NE,2021-06-01 02:10:25,57,54.3656,81.8994,68.36,scattered clouds,8.14
561,Bahia Blanca,73,NE,2021-06-01 02:10:09,63,-38.7196,-62.2724,58.73,broken clouds,20.51
562,Odienne,35,NE,2021-06-01 02:10:26,76,9.51,-7.5692,72.66,scattered clouds,3.96
563,Atambua,57,NE,2021-06-01 02:10:26,60,-9.1061,124.8925,82.65,broken clouds,1.66
564,Aklavik,100,NE,2021-06-01 02:10:26,54,68.2191,-135.0107,40.3,overcast clouds,13.2
565,Bundaberg,75,NE,2021-06-01 02:10:26,49,-24.85,152.35,73.69,broken clouds,10.36
566,Marsabit,96,NE,2021-06-01 02:10:27,84,2.3284,37.9899,61.05,overcast clouds,19.17
567,Moose Factory,88,NE,2021-06-01 02:10:27,84,51.2585,-80.6094,51.96,overcast clouds,5.61
568,Kawalu,51,NE,2021-06-01 02:10:27,83,-7.3817,108.2082,79.2,broken clouds,2.84
569,Goya,27,NE,2021-06-01 02:10:27,56,-29.14,-59.2626,52.75,scattered clouds,6.15
570,Jumla,71,NE,2021-06-01 02:10:28,73,29.2747,82.1838,60.51,broken clouds,2.89
571,Mamakan,100,NE,2021-06-01 02:10:28,82,57.8161,114.0028,51.01,overcast clouds,2.01
572,Bima,93,NE,2021-06-01 02:10:28,57,-8.4667,118.7167,86.97,overcast clouds,2.15
573,Turriff,45,NE,2021-06-01 02:10:28,1,57.5384,-2.4593,52.52,scattered clouds,8.79
574,Axim,99,NE,2021-06-01 02:10:29,83,4.8699,-2.2405,78.6,overcast clouds,6.2
575,Kidal,5,NE,2021-06-01 02:10:29,8,18.4411,1.4078,89.1,clear sky,6.08
576,Chodziez,100,NE,2021-06-01 02:10:29,72,52.995,16.9198,52.09,overcast clouds,5.06
577,Kyren,92,NE,2021-06-01 02:10:30,45,51.6828,102.1408,44.92,overcast clouds,1.07
578,Nagua,98,NE,2021-06-01 02:07:03,88,19.3832,-69.8474,75.45,overcast clouds,7.54
579,Turbat,0,NE,2021-06-01 02:10:30,32,26.0023,63.044,90.01,clear sky,2.8
580,Polis,6,NE,2021-06-01 02:10:30,90,35.0367,32.4264,65.28,clear sky,10.07
581,Sinop,61,NE,2021-06-01 02:10:30,96,41.7711,34.8709,54.07,broken clouds,1.1
582,Calvinia,2,NE,2021-06-01 02:10:30,94,-31.4707,19.776,41.47,clear sky,2.53
583,Fandriana,90,NE,2021-06-01 02:10:31,96,-20.2333,47.3833,57.0,overcast clouds,0.47
584,Laguna,1,NE,2021-06-01 02:10:31,25,38.421,-121.4238,104.92,clear sky,3.0
585,Koumac,52,NE,2021-06-01 02:10:31,52,-20.5667,164.2833,74.59,broken clouds,16.42
586,Marion,75,NE,2021-06-01 02:06:58,64,39.7684,-86.1555,64.74,broken clouds,2.08
587,Gushikawa,97,NE,2021-06-01 02:10:31,69,26.3544,127.8686,79.83,overcast clouds,17.11
588,Bend,1,NE,2021-06-01 02:10:32,24,44.0582,-121.3153,83.82,clear sky,1.99
589,Palmer,75,NE,2021-06-01 02:10:32,86,42.1584,-72.3287,54.46,broken clouds,2.93
590,Takapau,100,NE,2021-06-01 02:10:32,76,-40.0333,176.35,54.18,overcast clouds,8.52
591,Gumdag,0,NE,2021-06-01 02:10:32,64,39.2061,54.5906,71.91,clear sky,6.98
592,Lata,67,NE,2021-06-01 02:10:33,93,40.1629,-8.3327,64.04,broken clouds,3.33
593,Northam,100,NE,2021-06-01 02:10:33,74,51.0333,-4.2167,60.1,overcast clouds,9.57
594,Matay,0,NE,2021-06-01 02:10:33,39,28.419,30.7792,78.06,clear sky,16.11
595,Panalingaan,99,NE,2021-06-01 02:10:33,74,8.7842,117.4231,84.61,overcast clouds,3.36
596,Mao,0,NE,2021-06-01 02:10:09,94,39.8885,4.2658,64.96,clear sky,5.75
597,Lichinga,75,NE,2021-06-01 02:10:34,94,-13.3128,35.2406,60.89,light rain,10.36
598,Margate,0,NE,2021-06-01 02:10:34,74,51.3813,1.3862,55.69,clear sky,3.0
599,Olinda,75,NE,2021-06-01 02:10:34,88,-8.0089,-34.8553,73.13,broken clouds,10.69
600,Padang,99,NE,2021-06-01 02:10:34,70,-0.9492,100.3543,78.85,overcast clouds,1.36
601,Lamu,98,NE,2021-06-01 02:10:35,83,-2.2717,40.902,76.77,overcast clouds,11.95
602,Itarema,5,NE,2021-06-01 02:10:35,83,-2.9248,-39.9167,77.97,clear sky,11.14
603,Ambilobe,0,NE,2021-06-01 02:10:35,90,-13.2,49.05,65.39,clear sky,3.58
604,Bandarbeyla,100,NE,2021-06-01 02:10:35,80,9.4942,50.8122,78.85,overcast clouds,24.58
605,Kaeo,12,NE,2021-06-01 02:10:35,63,-35.1,173.7833,67.32,few clouds,9.31
606,Oksfjord,100,NE,2021-06-01 02:10:36,91,70.2396,22.3479,46.47,overcast clouds,7.14
607,Pustoshka,58,NE,2021-06-01 02:10:36,77,56.3355,29.369,41.36,broken clouds,1.63
608,Bethal,67,NE,2021-06-01 02:10:36,97,-26.4579,29.4655,44.55,light rain,4.16
609,Senekal,4,NE,2021-06-01 02:10:36,80,-28.3197,27.6208,38.97,clear sky,2.33
610,Vao,23,NE,2021-06-01 02:10:37,57,-22.6667,167.4833,71.15,few clouds,14.81
611,Cedar City,1,NE,2021-06-01 02:06:28,10,37.6775,-113.0619,77.18,clear sky,11.5
612,Porto Velho,0,NE,2021-06-01 02:07:38,94,-8.7619,-63.9039,77.05,clear sky,0.0
613,Aurora,75,NE,2021-06-01 02:10:15,74,39.7294,-104.8319,61.02,broken clouds,1.01
614,Antalaha,0,NE,2021-06-01 02:10:37,86,-14.9003,50.2788,69.39,clear sky,5.75
615,Rajula,5,NE,2021-06-01 02:10:37,73,21.05,71.4333,82.67,clear sky,10.98
616,Djibo,100,NE,2021-06-01 02:10:37,33,14.1022,-1.6306,92.62,overcast clouds,16.87
617,Roura,75,NE,2021-06-01 02:10:38,100,4.7263,-52.3274,76.96,broken clouds,2.46
618,Dalby,13,NE,2021-06-01 02:10:38,41,-27.1833,151.2667,68.23,few clouds,1.77
619,Acapulco,75,NE,2021-06-01 02:07:55,79,16.8634,-99.8901,84.02,broken clouds,3.85
620,Namtsy,100,NE,2021-06-01 02:10:38,34,62.7161,129.6658,66.31,overcast clouds,0.51
621,Alta Floresta,100,NE,2021-06-01 02:10:38,65,-9.8756,-56.0861,72.55,overcast clouds,3.51
622,Aquidauana,96,NE,2021-06-01 02:10:39,97,-20.4711,-55.7872,66.65,overcast clouds,3.18
623,Sardarpur,0,NE,2021-06-01 02:10:39,60,22.678,74.9484,80.67,clear sky,14.25
624,Liberal,90,NE,2021-06-01 02:06:51,82,37.0431,-100.921,61.83,overcast clouds,9.22
625,Bosaso,100,NE,2021-06-01 02:10:39,50,11.2842,49.1816,89.28,overcast clouds,17.29
626,Emerald,0,NE,2021-06-01 02:10:39,43,-23.5333,148.1667,74.34,clear sky,7.02
627,Aitape,100,NE,2021-06-01 02:10:40,90,-3.1374,142.3475,79.27,light rain,5.55
628,Vidosi,1,NE,2021-06-01 02:10:40,92,43.7714,17.0283,49.51,clear sky,7.29
629,Preobrazheniye,100,NE,2021-06-01 02:10:40,84,42.9019,133.9064,54.16,overcast clouds,4.05
630,Texarkana,1,NE,2021-06-01 02:10:40,75,33.4251,-94.0477,73.74,light rain,3.0
631,Namatanai,96,NE,2021-06-01 02:10:41,75,-3.6667,152.4333,83.73,light rain,4.79
632,Vammala,5,NE,2021-06-01 02:10:41,90,61.3333,22.9,47.64,clear sky,5.55
633,Namibe,11,NE,2021-06-01 02:10:41,77,-15.1961,12.1522,68.23,few clouds,2.71
634,Tonekabon,0,NE,2021-06-01 02:10:41,73,36.8163,50.8738,71.55,clear sky,0.38
635,Manacapuru,11,NE,2021-06-01 02:10:42,77,-3.2997,-60.6206,77.58,few clouds,3.29
636,Wuwei,22,NE,2021-06-01 02:10:42,11,37.9281,102.6414,76.32,few clouds,12.86
637,Hovd,0,NE,2021-06-01 02:10:42,28,48.0056,91.6419,54.73,clear sky,5.97
638,Pokhara,29,NE,2021-06-01 02:10:42,71,28.2333,83.9833,75.99,scattered clouds,1.99
639,Wakefield,7,NE,2021-06-01 02:10:43,83,53.6809,-1.499,57.69,clear sky,3.0
640,Gorontalo,100,NE,2021-06-01 02:10:43,66,0.5412,123.0595,87.15,overcast clouds,7.0
641,Batemans Bay,43,NE,2021-06-01 02:10:43,37,-35.7167,150.1833,65.19,scattered clouds,2.04
642,Olga,100,NE,2021-06-01 02:10:43,75,43.7444,135.2892,54.99,overcast clouds,7.36
643,Egvekinot,89,NE,2021-06-01 02:10:43,54,66.3167,-179.1667,40.82,overcast clouds,5.14
644,Kemijarvi,100,NE,2021-06-01 02:10:44,75,66.7131,27.4306,45.52,overcast clouds,3.58
645,Chumikan,13,NE,2021-06-01 02:10:44,51,54.7183,135.315,62.37,few clouds,11.83
646,Sulangan,100,NE,2021-06-01 02:10:44,76,11.1373,123.7228,83.75,moderate rain,10.0
647,Taoudenni,54,NE,2021-06-01 02:10:44,11,22.6783,-3.9836,97.54,broken clouds,9.6
648,Russkaya Polyana,100,NE,2021-06-01 02:10:45,80,49.417,31.9201,46.67,overcast clouds,12.62
649,Solt,7,NE,2021-06-01 02:10:45,89,46.8007,18.9999,47.98,clear sky,6.58
650,Bor,93,NE,2021-06-01 02:10:45,71,56.3567,44.0669,46.33,overcast clouds,5.79
651,Plettenberg Bay,20,NE,2021-06-01 02:10:45,76,-34.0527,23.3716,54.73,few clouds,9.98
652,Wana,0,NE,2021-06-01 02:10:46,39,32.2989,69.5725,75.13,clear sky,2.77
653,Horasan,64,NE,2021-06-01 02:10:46,56,40.0458,42.1728,53.74,broken clouds,4.45
654,Bulawayo,89,NE,2021-06-01 02:10:46,72,-20.15,28.5833,49.62,overcast clouds,5.1
655,Iwaki,7,NE,2021-06-01 02:10:46,72,37.05,140.8833,73.76,clear sky,3.0
656,Korla,97,NE,2021-06-01 02:10:47,17,41.7597,86.1469,82.4,overcast clouds,4.07
657,Awbari,0,NE,2021-06-01 02:10:47,18,26.5921,12.7805,83.52,clear sky,9.08
658,Floro,90,NE,2021-06-01 02:10:47,93,61.5996,5.0328,48.96,fog,2.3
659,Gualaquiza,100,NE,2021-06-01 02:10:47,97,-3.4,-78.55,63.88,light rain,1.01
660,Sinnamary,100,NE,2021-06-01 02:10:48,90,5.3833,-52.95,77.5,light rain,11.88
661,Hackettstown,79,NE,2021-06-01 02:10:48,85,40.854,-74.8291,61.05,broken clouds,1.97
662,Tomatlan,100,NE,2021-06-01 02:10:48,67,19.9333,-105.25,80.6,overcast clouds,2.71
663,Kutum,71,NE,2021-06-01 02:10:48,23,14.2,24.6667,83.23,broken clouds,1.21
664,Semey,40,NE,2021-06-01 02:10:49,49,50.4111,80.2275,68.22,scattered clouds,4.47
665,Tucupita,100,NE,2021-06-01 02:10:49,98,9.0622,-62.051,73.51,overcast clouds,3.47
666,La Macarena,96,NE,2021-06-01 02:10:49,100,2.1837,-73.7849,71.46,light rain,1.19
667,Hay River,93,NE,2021-06-01 02:06:33,41,60.8156,-115.7999,66.51,overcast clouds,7.99
668,Guanare,81,NE,2021-06-01 02:10:49,94,9.0418,-69.7421,78.82,broken clouds,1.14
669,Erenhot,100,NE,2021-06-01 02:10:50,40,43.6475,111.9767,51.67,overcast clouds,8.34
670,Huron,100,NE,2021-06-01 02:10:50,65,41.1501,-82.5499,65.32,overcast clouds,4.41
671,Damphu,64,NE,2021-06-01 02:10:50,83,27.0721,90.1096,73.72,broken clouds,2.42
672,Qasigiannguit,100,NE,2021-06-01 02:06:11,88,68.8193,-51.1922,32.25,overcast clouds,2.42
673,Puerto Carreno,84,NE,2021-06-01 02:10:50,76,6.189,-67.4859,78.85,broken clouds,3.74
674,Hazorasp,0,NE,2021-06-01 02:10:51,33,41.3194,61.0742,71.44,clear sky,12.84
675,Gigmoto,100,NE,2021-06-01 02:10:51,70,13.7796,124.39,87.64,overcast clouds,8.5
676,Temir,37,NE,2021-06-01 02:10:51,76,49.1414,57.13,67.71,scattered clouds,6.38
677,Tosya,12,NE,2021-06-01 02:10:51,91,41.0155,34.0401,52.65,few clouds,2.66
678,Avera,68,NE,2021-06-01 02:10:52,58,33.194,-82.5271,71.47,broken clouds,3.78
679,Naron,24,NE,2021-06-01 02:10:52,95,43.5167,-8.1528,61.65,few clouds,4.81
680,San Ramon,1,NE,2021-06-01 02:10:52,38,37.7799,-121.978,97.29,clear sky,8.99
681,Binika,12,NE,2021-06-01 02:10:52,37,21.0333,83.8,94.14,few clouds,9.1
682,Hays,100,NE,2021-06-01 02:10:53,80,30.0502,-98.0336,78.8,overcast clouds,12.06
683,Campbell River,100,NE,2021-06-01 02:10:00,57,50.0163,-125.2446,71.26,overcast clouds,2.24
684,Huanren,100,NE,2021-06-01 02:10:53,98,41.2647,125.3667,57.6,overcast clouds,3.83
685,Buraydah,5,NE,2021-06-01 02:06:10,16,26.326,43.975,84.25,clear sky,10.67
686,Tabuk,100,NE,2021-06-01 02:10:53,55,17.4189,121.4443,90.14,overcast clouds,5.91
687,Lagunas,97,NE,2021-06-01 02:10:54,99,-5.2269,-75.6753,71.92,overcast clouds,1.81
688,Bela,1,NE,2021-06-01 02:10:54,41,25.9333,81.9833,94.01,clear sky,8.57
689,Mugumu,52,NE,2021-06-01 02:10:54,91,-1.85,34.7,55.9,broken clouds,5.01
690,Smirnykh,0,NE,2021-06-01 02:10:54,44,49.75,142.8333,59.56,clear sky,4.43
691,Fort Dodge,45,NE,2021-06-01 02:10:55,73,42.4975,-94.168,70.14,scattered clouds,8.01
692,Christchurch,75,NE,2021-06-01 02:10:55,88,-43.5333,172.6333,54.03,broken clouds,3.0
693,Nagato,73,NE,2021-06-01 02:10:55,56,34.3833,131.2,71.2,broken clouds,4.7
694,East Liverpool,80,NE,2021-06-01 02:10:55,86,40.6187,-80.5773,64.33,broken clouds,1.97
695,Jindrichuv Hradec,79,NE,2021-06-01 02:10:56,87,49.144,15.003,42.66,broken clouds,2.84
696,Svetlogorsk,30,NE,2021-06-01 02:10:56,90,52.6333,29.7333,41.36,scattered clouds,5.37
697,Ketchikan,90,NE,2021-06-01 02:07:16,94,55.3422,-131.6461,54.07,light rain,18.41
698,Phan Thiet,87,NE,2021-06-01 02:10:07,66,10.9333,108.1,88.48,overcast clouds,7.99
699,Wembley,75,NE,2021-06-01 02:10:56,84,-31.9333,115.8,59.68,broken clouds,3.49
700,Matera,0,NE,2021-06-01 02:10:56,50,40.5,16.4167,56.97,clear sky,7.34
701,Diffa,98,NE,2021-06-01 02:10:57,11,13.3154,12.6113,86.97,overcast clouds,6.85
