City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
390,Acapulco,MX,2021-05-31 00:05:25,16.8634,-99.8901,87.62,66,75,5.93
391,Tecoanapa,MX,2021-05-31 00:07:59,16.5167,-98.75,86.94,65,61,8.9
392,Pevek,RU,2021-05-31 00:06:00,69.7008,170.3133,39.45,66,8,3.98
393,Grand Gaube,MU,2021-05-31 00:07:59,-20.0064,57.6608,72.37,83,31,4.0
394,Sinnamary,GF,2021-05-31 00:07:59,5.3833,-52.95,77.72,88,58,8.39
395,Moree,AU,2021-05-31 00:07:59,-29.4667,149.85,60.82,51,0,12.66
396,Lamu,KE,2021-05-31 00:07:59,-2.2717,40.902,77.22,79,40,12.86
397,Magistralnyy,RU,2021-05-31 00:08:00,56.1725,107.4458,44.69,60,57,6.2
398,Vinh Long,VN,2021-05-31 00:04:09,10.25,105.9667,80.58,83,8,6.82
399,Challans,FR,2021-05-31 00:08:00,46.8436,-1.8749,62.8,80,3,8.39
400,Gibara,CU,2021-05-31 00:08:00,21.1097,-76.1317,81.72,86,66,8.16
401,Ostrovnoy,RU,2021-05-31 00:07:40,68.0531,39.5131,40.86,81,79,13.56
402,Korem,ET,2021-05-31 00:08:01,12.5058,39.5228,58.87,38,7,1.97
403,Bathsheba,BB,2021-05-31 00:08:01,13.2167,-59.5167,81.21,65,20,17.67
404,Kijang,KR,2021-05-31 00:08:01,35.2442,129.2139,67.73,68,55,2.98
405,Atascocita,US,2021-05-31 00:08:01,29.9988,-95.1766,83.44,72,75,4.0
406,Santa Cruz,BO,2021-05-31 00:03:54,-17.8,-63.1667,67.14,42,99,11.21
407,Souillac,MU,2021-05-31 00:05:54,-20.5167,57.5167,72.36,87,15,7.54
408,Khasan,RU,2021-05-31 00:08:02,42.4308,130.6434,53.1,94,94,10.69
409,Japura,ID,2021-05-31 00:06:41,-0.3167,102.35,74.89,95,79,1.95
410,Kieta,PG,2021-05-31 00:08:02,-6.2167,155.6333,84.16,76,37,5.21
411,Jeremie,HT,2021-05-31 00:08:02,18.65,-74.1167,79.97,78,16,2.84
412,San Luis,AR,2021-05-31 00:08:03,-33.295,-66.3356,50.02,56,2,3.8
413,Moron,AR,2021-05-31 00:08:03,-34.6534,-58.6198,54.99,64,15,5.23
414,Point Fortin,TT,2021-05-31 00:08:03,10.1833,-61.6833,81.01,78,81,14.14
415,Kasempa,ZM,2021-05-31 00:08:03,-13.4584,25.8338,52.99,44,0,4.52
416,Log,RU,2021-05-31 00:08:04,49.4844,43.8613,61.47,96,70,8.61
417,Khatanga,RU,2021-05-31 00:08:04,71.9667,102.5,44.58,81,70,8.88
418,Watsa,CD,2021-05-31 00:08:04,3.0372,29.5355,64.26,82,20,2.28
419,Prince George,CA,2021-05-31 00:08:04,53.9166,-122.753,63.84,59,90,10.36
420,Port Hardy,CA,2021-05-31 00:07:33,50.6996,-127.4199,54.19,92,100,8.25
421,Port Hawkesbury,CA,2021-05-31 00:06:55,45.6169,-61.3485,51.58,87,100,5.01
422,Vryburg,ZA,2021-05-31 00:08:05,-26.9566,24.7284,42.06,54,97,3.89
423,Salvador,SV,2021-05-31 00:08:05,13.8333,-88.9167,78.04,91,75,5.37
424,Mzimba,MW,2021-05-31 00:08:05,-11.9,33.6,53.91,69,4,6.98
425,Sabratah,LY,2021-05-31 00:08:05,32.7933,12.4885,71.49,62,5,8.52
426,Vila,PT,2021-05-31 00:08:06,42.0304,-8.1588,58.08,80,26,2.98
427,Biryusinsk,RU,2021-05-31 00:08:06,55.9634,97.8235,39.74,85,98,3.44
428,Ongandjera,NA,2021-05-31 00:08:06,-17.8833,15.0667,64.31,25,78,8.88
429,Casma,CL,2021-05-31 00:08:06,-41.0082,-73.1244,51.4,95,100,4.94
430,Raudeberg,NO,2021-05-31 00:07:42,61.9875,5.1352,48.87,94,22,7.25
431,Merke,KZ,2021-05-31 00:08:07,42.8728,73.1786,65.23,55,93,7.54
432,Angoram,PG,2021-05-31 00:08:07,-4.0625,144.0661,84.9,70,77,2.66
433,Cairns,AU,2021-05-31 00:08:07,-16.9167,145.7667,76.06,87,40,10.36
434,Salalah,OM,2021-05-31 00:08:07,17.0151,54.0924,82.49,89,75,5.75
435,Puerto Suarez,BO,2021-05-31 00:08:08,-18.95,-57.8,76.21,68,99,7.14
436,Novikovo,RU,2021-05-31 00:08:08,51.1537,37.8879,49.24,93,100,7.25
437,Bestobe,KZ,2021-05-31 00:08:08,52.4994,73.0975,66.85,51,93,10.18
438,Tukrah,LY,2021-05-31 00:08:08,32.5341,20.5791,68.25,85,0,8.19
439,Orocue,CO,2021-05-31 00:08:09,4.7912,-71.3354,74.57,95,100,3.33
440,Turukhansk,RU,2021-05-31 00:06:35,65.8167,87.9833,46.02,89,100,24.87
441,Niamey,NE,2021-05-31 00:08:09,13.5137,2.1098,93.63,23,28,4.65
442,Requena,ES,2021-05-31 00:08:09,39.4883,-1.1004,60.58,57,100,5.01
443,Rujewa,TZ,2021-05-31 00:08:09,-8.7,34.3833,59.16,64,66,6.46
444,Lakatoro,VU,2021-05-31 00:08:10,-16.0999,167.4164,73.69,82,100,5.7
445,Namibe,AO,2021-05-31 00:08:10,-15.1961,12.1522,72.23,62,26,5.1
446,Wattegama,LK,2021-05-31 00:08:10,6.7989,81.4808,74.52,83,96,2.51
447,Pisco,PE,2021-05-31 00:04:50,-13.7,-76.2167,66.02,86,63,2.01
448,Sarahan,IN,2021-05-31 00:08:10,31.5167,77.8,54.66,67,4,5.79
449,Poronaysk,RU,2021-05-31 00:05:52,49.2167,143.1167,47.44,61,73,13.11
450,Bogatoye,RU,2021-05-31 00:08:11,53.0601,51.3325,55.89,94,62,10.58
451,Wanaka,NZ,2021-05-31 00:08:11,-44.7,169.15,48.63,88,100,6.78
452,Vila Velha,BR,2021-05-31 00:04:39,-20.3297,-40.2925,75.94,89,80,4.0
453,Digby,CA,2021-05-31 00:05:47,44.6169,-65.7655,51.69,93,100,16.62
454,Tripoli,LY,2021-05-31 00:08:11,32.8752,13.1875,70.52,68,19,7.85
455,Faya,SA,2021-05-31 00:08:12,18.3851,42.4509,66.72,20,4,5.17
456,Tual,ID,2021-05-31 00:08:12,-5.6667,132.75,81.61,78,100,18.37
457,Dapaong,TG,2021-05-31 00:08:12,10.8639,0.205,82.83,59,93,6.78
458,Clyde River,CA,2021-05-31 00:08:12,70.4692,-68.5914,26.83,100,90,8.05
459,Sao Jose Da Coroa Grande,BR,2021-05-31 00:08:13,-8.8978,-35.1478,75.6,88,60,5.91
460,Araguaina,BR,2021-05-31 00:07:26,-7.1911,-48.2072,75.83,48,9,1.95
461,Serenje,ZM,2021-05-31 00:08:13,-13.2325,30.2352,51.4,54,0,4.65
462,Carballo,ES,2021-05-31 00:08:13,43.213,-8.691,63.09,96,8,2.53
463,Jaitaran,IN,2021-05-31 00:08:13,26.2031,73.9364,84.61,65,21,18.1
464,Salamanca,ES,2021-05-31 00:05:17,40.8333,-6.0,60.58,74,84,3.04
465,Asyut,EG,2021-05-31 00:08:14,27.181,31.1837,86.0,14,0,4.97
466,Daru,PG,2021-05-31 00:08:14,-9.0763,143.2092,81.37,71,80,14.58
467,Xiongyue,CN,2021-05-31 00:08:14,40.1774,122.1228,66.99,46,18,5.61
468,Wum,CM,2021-05-31 00:07:09,6.3833,10.0667,66.2,92,97,4.09
469,Constitucion,CL,2021-05-31 00:05:56,-35.3333,-72.4167,54.72,74,97,6.8
470,Chimalpa,MX,2021-05-31 00:08:14,19.4333,-99.35,64.99,35,62,13.42
471,Baikunthpur,IN,2021-05-31 00:08:14,23.25,82.55,80.49,61,19,1.19
472,Caravelas,BR,2021-05-31 00:06:47,-17.7125,-39.2481,74.86,86,14,6.35
473,Necochea,AR,2021-05-31 00:08:15,-38.5473,-58.7368,48.04,56,88,15.9
474,Eyl,SO,2021-05-31 00:08:13,7.9803,49.8164,78.44,82,100,18.72
475,Bonthe,SL,2021-05-31 00:05:48,7.5264,-12.505,78.89,86,100,7.2
476,Seydi,TM,2021-05-31 00:08:15,39.4816,62.9137,88.57,13,0,9.08
477,Masvingo,ZW,2021-05-31 00:08:15,-20.0637,30.8277,56.79,40,7,8.7
478,Mbarara,UG,2021-05-31 00:08:15,-0.608,30.65,62.69,86,84,2.37
479,Ishurdi,BD,2021-05-31 00:08:16,24.1333,89.0833,82.47,88,88,9.28
480,Simbahan,PH,2021-05-31 00:08:16,6.3032,120.5836,83.03,79,100,7.05
481,Kachiry,KZ,2021-05-31 00:08:16,53.0675,76.1036,63.52,46,36,16.73
482,Pandan,PH,2021-05-31 00:08:17,14.0453,124.1694,84.99,68,94,1.63
483,Eirunepe,BR,2021-05-31 00:08:17,-6.6603,-69.8736,73.47,97,78,2.44
484,Heinola,FI,2021-05-31 00:04:29,61.2056,26.0381,42.89,84,66,5.46
485,Carndonagh,IE,2021-05-31 00:08:17,55.25,-7.2667,51.76,92,10,6.62
486,Salinopolis,BR,2021-05-31 00:08:17,-0.6136,-47.3561,78.98,86,57,9.8
487,Camalu,MX,2021-05-31 00:08:18,30.85,-116.0667,64.42,67,50,11.07
488,La Trinidad,PH,2021-05-31 00:05:27,16.455,120.5875,72.36,73,70,1.81
489,Ati,TD,2021-05-31 00:08:18,13.2154,18.3353,88.11,11,17,9.66
490,La Union,PE,2021-05-31 00:08:18,-5.4,-80.75,73.74,65,5,17.18
491,Sehithwa,BW,2021-05-31 00:08:18,-20.4667,22.7167,58.01,32,69,5.61
492,General Roca,AR,2021-05-31 00:08:19,-39.0333,-67.5833,61.2,43,100,29.53
493,Lompoc,US,2021-05-31 00:08:19,34.6391,-120.4579,80.69,76,1,14.97
494,Najran,SA,2021-05-31 00:08:19,17.4924,44.1277,76.32,16,6,3.13
495,Davlekanovo,RU,2021-05-31 00:08:19,54.2215,55.0343,55.42,91,98,10.65
496,Jerecuaro,MX,2021-05-31 00:08:20,20.15,-100.5167,80.33,27,69,7.94
497,Kita,ML,2021-05-31 00:08:20,13.0349,-9.4895,86.9,43,83,3.83
498,Bandrele,YT,2021-05-31 00:08:20,-12.9067,45.1914,76.75,83,0,3.42
499,Yar-Sale,RU,2021-05-31 00:05:48,66.8333,70.8333,36.73,61,7,13.67
500,Nabire,ID,2021-05-31 00:08:20,-3.3667,135.4833,80.94,84,92,1.03
501,Xichang,CN,2021-05-31 00:08:21,27.8964,102.2634,66.74,76,96,1.43
502,Deer Lake,CA,2021-05-31 00:05:44,49.1667,-57.4316,48.58,62,42,1.45
503,Meadville,US,2021-05-31 00:08:21,41.6414,-80.1515,60.04,51,90,3.44
504,Ariogala,LT,2021-05-31 00:08:21,55.2667,23.4667,45.18,89,12,5.55
505,Port Moresby,PG,2021-05-31 00:08:21,-9.4431,147.1797,81.77,69,96,12.71
506,Pirovskoye,RU,2021-05-31 00:08:21,57.6267,92.2658,45.88,56,5,3.85
507,Polyarnyy,RU,2021-05-31 00:08:22,69.1989,33.4478,37.87,89,96,15.99
508,Lake Havasu City,US,2021-05-31 00:08:22,34.4839,-114.3224,103.24,5,1,1.01
509,Lac Du Bonnet,CA,2021-05-31 00:08:22,50.2536,-96.0612,59.76,59,26,11.79
510,Port Blair,IN,2021-05-31 00:08:22,11.6667,92.75,81.46,82,100,4.52
511,Fuyang,CN,2021-05-31 00:08:23,32.9,115.8167,81.68,60,97,4.38
512,Sibolga,ID,2021-05-31 00:06:53,1.7427,98.7792,76.12,87,74,2.95
513,Ottawa,CA,2021-05-31 00:05:00,45.4112,-75.6981,61.03,45,97,3.0
514,Queimadas,BR,2021-05-31 00:08:23,-10.9783,-39.6264,71.53,64,28,8.23
515,Matagami,CA,2021-05-31 00:08:23,49.7502,-77.6328,59.94,50,3,5.26
516,Qiyang,CN,2021-05-31 00:08:23,26.5911,111.8474,73.11,94,94,1.03
517,Henties Bay,NA,2021-05-31 00:08:24,-22.116,14.2845,54.86,85,5,6.6
518,Xining,CN,2021-05-31 00:05:53,36.6167,101.7667,55.65,56,90,3.74
519,Morro Bay,US,2021-05-31 00:08:24,35.3658,-120.8499,95.74,63,22,8.01
520,Aksehir,TR,2021-05-31 00:08:24,38.3575,31.4164,57.6,79,94,3.29
521,Altamira,BR,2021-05-31 00:08:24,-3.2033,-52.2064,77.25,79,36,1.99
522,Isla Mujeres,MX,2021-05-31 00:08:25,21.2311,-86.731,84.25,72,1,9.6
523,Madang,PG,2021-05-31 00:08:25,-5.2246,145.7966,85.06,69,82,0.83
524,Lufilufi,WS,2021-05-31 00:08:25,-13.8745,-171.5986,83.59,74,44,20.0
525,Kindersley,CA,2021-05-31 00:08:25,51.4668,-109.1682,69.78,27,9,8.88
526,Zhaotong,CN,2021-05-31 00:08:26,27.3167,103.7167,59.18,83,99,0.94
527,Boden,SE,2021-05-31 00:08:26,65.8252,21.6886,50.0,66,93,8.61
528,Maragogi,BR,2021-05-31 00:08:07,-9.0122,-35.2225,75.15,89,45,5.14
529,Dzerzhinsk,RU,2021-05-31 00:08:26,56.2389,43.4631,42.62,75,20,10.36
530,Cabatuan,PH,2021-05-31 00:08:26,10.8794,122.486,82.74,78,62,0.29
531,Palo Alto,US,2021-05-31 00:05:35,37.4419,-122.143,99.48,43,1,17.27
532,Christchurch,NZ,2021-05-31 00:04:45,-43.5333,172.6333,51.01,94,75,13.0
533,Aklavik,CA,2021-05-31 00:08:05,68.2191,-135.0107,49.93,49,99,11.07
534,Garbolovo,RU,2021-05-31 00:08:27,60.3413,30.4955,38.39,65,35,4.03
535,Khandyga,RU,2021-05-31 00:08:27,62.6667,135.6,54.36,74,100,8.1
536,Merauke,ID,2021-05-31 00:08:27,-8.4667,140.3333,80.19,72,80,12.71
537,Harta,HU,2021-05-31 00:08:27,46.6985,19.0305,54.0,88,95,1.52
538,Srandakan,ID,2021-05-31 00:08:28,-7.9386,110.2506,60.73,86,61,3.44
539,Verkhoyansk,RU,2021-05-31 00:08:28,67.5447,133.385,47.03,89,100,3.91
540,Dawson,US,2021-05-31 00:08:28,31.7735,-84.4466,81.82,49,0,3.06
541,Marienburg,PL,2021-05-31 00:08:28,54.0359,19.0266,46.89,92,31,4.9
542,Tonekabon,IR,2021-05-31 00:08:29,36.8163,50.8738,75.15,89,12,4.68
543,Pangkalanbuun,ID,2021-05-31 00:08:29,-2.6833,111.6167,78.66,84,71,1.86
544,Pangody,RU,2021-05-31 00:08:29,65.85,74.4859,36.99,66,90,14.81
545,Puerto Del Rosario,ES,2021-05-31 00:08:29,28.5004,-13.8627,67.75,77,73,11.5
546,Cururupu,BR,2021-05-31 00:07:07,-1.8283,-44.8683,75.49,93,39,2.59
547,Saurimo,AO,2021-05-31 00:08:30,-9.6608,20.3916,58.24,38,12,5.17
548,Along,IN,2021-05-31 00:08:30,28.1667,94.7667,72.93,86,60,0.92
549,Venezuela,VE,2021-05-31 00:08:30,8.0,-66.0,84.2,58,89,5.35
550,Akyab,MM,2021-05-31 00:08:30,20.15,92.9,82.99,80,97,4.52
551,Swan Hill,AU,2021-05-31 00:08:31,-35.3378,143.5544,51.73,50,0,7.07
552,La Rioja,ES,2021-05-31 00:08:31,42.25,-2.5,56.98,93,11,2.8
553,Teahupoo,PF,2021-05-31 00:08:31,-17.8333,-149.2667,76.96,72,85,16.22
554,Orlik,RU,2021-05-31 00:08:31,52.5178,99.825,33.76,68,100,4.47
555,Joigny,FR,2021-05-31 00:08:32,47.9829,3.401,55.42,82,0,7.43
556,Parnaiba,BR,2021-05-31 00:08:32,-2.9047,-41.7767,77.16,88,7,8.23
557,Ixtapa,MX,2021-05-31 00:08:32,20.7,-105.2,81.63,69,1,8.05
558,Brza Palanka,RS,2021-05-31 00:08:32,44.4709,22.444,47.12,84,3,5.99
559,Wamba,NG,2021-05-31 00:08:33,8.9333,8.6,79.14,71,45,1.12
560,Pueblo Bello,CO,2021-05-31 00:08:33,8.2041,-76.526,75.65,96,40,2.57
561,Kiskunmajsa,HU,2021-05-31 00:08:33,46.4903,19.74,53.91,86,63,3.65
562,Gizo,SB,2021-05-31 00:08:33,-8.103,156.8419,83.19,73,87,3.38
563,Finnsnes,NO,2021-05-31 00:08:34,69.2296,17.9811,45.21,90,100,10.8
564,Kahului,US,2021-05-31 00:07:51,20.8947,-156.47,85.96,70,20,12.66
565,Nemuro,JP,2021-05-31 00:08:34,43.3236,145.575,46.83,81,95,18.37
566,Merritt Island,US,2021-05-31 00:05:48,28.5392,-80.672,80.65,87,20,0.0
567,Kyaiklat,MM,2021-05-31 00:08:34,16.4333,95.7333,80.87,84,100,3.94
568,Denpasar,ID,2021-05-31 00:08:34,-8.65,115.2167,76.66,100,20,1.77
569,Huilong,CN,2021-05-31 00:08:35,31.8111,121.655,77.04,71,94,12.5
570,Basna,IN,2021-05-31 00:08:35,21.2833,82.8167,87.82,41,72,6.24
571,Angoche,MZ,2021-05-31 00:08:18,-16.2325,39.9086,73.17,76,0,3.87
572,Aljezur,PT,2021-05-31 00:08:35,37.3191,-8.8033,59.86,91,76,4.14
573,Rosetta,EG,2021-05-31 00:08:35,31.4044,30.4164,74.39,48,3,9.51
574,Swan River,CA,2021-05-31 00:04:06,52.1058,-101.2676,62.37,45,58,2.1
575,Port Hedland,AU,2021-05-31 00:08:36,-20.3167,118.5667,73.45,78,40,8.05
576,East Angus,CA,2021-05-31 00:08:36,45.4834,-71.6658,50.63,81,90,4.61
577,Hualmay,PE,2021-05-31 00:08:36,-11.0964,-77.6139,65.39,87,56,8.63
578,Tsumeb,NA,2021-05-31 00:08:36,-19.2333,17.7167,61.16,25,100,5.17
579,Nerchinskiy Zavod,RU,2021-05-31 00:08:37,51.3088,119.61,53.76,79,100,2.44
580,Quatre Cocos,MU,2021-05-31 00:08:37,-20.2078,57.7625,72.09,81,42,8.59
581,High Level,CA,2021-05-31 00:08:37,58.5169,-117.136,73.26,24,100,5.08
582,Aqtobe,KZ,2021-05-31 00:08:37,50.2797,57.2072,65.73,69,1,6.69
583,Povenets,RU,2021-05-31 00:08:38,62.8487,34.8262,39.25,76,72,6.6
584,Surt,LY,2021-05-31 00:08:38,31.2089,16.5887,69.71,75,5,8.95
585,Rudnogorsk,RU,2021-05-31 00:08:38,57.2639,103.7519,41.52,66,61,2.55
586,Te Anau,NZ,2021-05-31 00:04:02,-45.4167,167.7167,47.3,96,100,5.55
